id,lastVisitTime,title,typedCount,url,visitCount
9362,2017-09-18T13:57:31.482Z,,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident_list.do%3Fsysparm_first_row%3D1%26sysparm_query%3Dcaller_id%253djavascript%253ags.getUserID()%255eactive%253dtrue%255eGOTOassigned_to.name%253e%253dFFE%2BIT-Enterprise%2BIntegration%26sysparm_query_encoded%3Dcaller_id%253djavascript%253ags.getUserID()%255eactive%253dtrue%255eGOTOassigned_to.name%253e%253dFFE%2BIT-Enterprise%2BIntegration%26sysparm_view%3D,1
9359,2017-09-18T13:57:01.348Z,,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident_list.do%3Fsysparm_clear_stack%3Dtrue%26sysparm_query%3Dcaller_id%253Djavascript%253Ags.getUserID%2528%2529%255Eactive%253Dtrue%255EEQ,1
9356,2017-09-18T13:56:50.486Z,,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident_list.do%3Fsysparm_userpref_module%3D6914c8b63881c100b5506f97ac6e4dbe%26sysparm_query%3Dcaller_id%3Djavascript:gs.getUserID()%5Eactive%3Dtrue%5EEQ%26sysparm_clear_stack%3Dtrue,1
9347,2017-09-18T13:55:56.561Z,Incidents | ServiceNow,0,https://fox.service-now.com/nav_to.do?uri=%2Ftextsearch.do%3Fsysparm_ck%3D61d8125ddb154fc8a8d7f8621f96199970896f6e41ead5b785d50b6e94acc929f3eb5f1c%26sysparm_search%3DVariance,3
9351,2017-09-18T13:55:50.845Z,ServiceNow,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident.do%3Fsys_id%3D0c80298413f9e2809004bae32244b04b%26sysparm_view%3Dtext_search%26sysparm_record_target%3Dincident%26sysparm_record_row%3D2%26sysparm_record_rows%3D1193%26sysparm_record_list%3D123TEXTQUERY321%25253DVariance,1
9349,2017-09-18T13:55:35.733Z,ServiceNow,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident.do%3Fsys_id%3Dccb4ca866f7262c092395ddd5d3ee426%26sysparm_view%3Dtext_search%26sysparm_record_target%3Dincident%26sysparm_record_row%3D1%26sysparm_record_rows%3D1193%26sysparm_record_list%3D123TEXTQUERY321%25253DVariance,1
6606,2017-09-18T13:52:35.782Z,ServiceNow,0,https://fox.service-now.com/nav_to.do?uri=%2Fhome.do,12
3211,2017-09-18T13:52:30.460Z,ServiceNow,1,https://fox.service-now.com/,14
177,2017-09-18T13:15:09.372Z,Citrix XenApp - Applications,0,https://remote.foxinc.com/Citrix/Remote/site/default.aspx?CTX_CurrentFolder=%5cAdmin%20Tools,21
7769,2017-09-18T12:57:36.265Z,,0,http://10.100.130.20/ExitPage.aspx?status=ALO,16
9345,2017-09-18T12:14:17.093Z,https://foxgroup.app.box.com/folder/2374954827?sortColumn=date&sortDirection=desc&pageSize=20&pageNumber=1,0,https://foxgroup.app.box.com/folder/2374954827?sortColumn=date&sortDirection=desc&pageSize=20&pageNumber=1,1
9344,2017-09-18T12:14:10.240Z,https://foxgroup.app.box.com/folder/2374954827,0,https://foxgroup.app.box.com/folder/2374954827,1
9343,2017-09-18T12:14:04.841Z,https://foxgroup.app.box.com/folder/0,0,https://foxgroup.app.box.com/folder/0,3
5095,2017-09-18T12:13:56.184Z,Fox Group - Signing in...,0,https://fox.okta.com/login/sessionCookieRedirect,21
8923,2017-09-18T12:12:59.580Z,,0,https://fox.okta.com/signin/verify/okta/sms,3
98,2017-09-18T12:10:56.248Z,Fox Group - Sign In,0,https://fox.okta.com/app/boxnet/exk11o9n4itp4kAxM1e8/sso/saml,43
2036,2017-09-18T12:10:53.927Z,Submit Form,0,https://sso.services.box.net/sp/startSSO.ping?PartnerIdpId=exk11o9n4itp4kAxM1e8&TargetResource=https%3A%2F%2Ffoxgroup.account.box.com%2Fsso%2Fping_federate%3Ffrom%3Dbox%26redirect_url%3D%252F,21
1769,2017-09-18T12:10:53.927Z,Submit Form,0,https://foxgroup.account.box.com/login,44
1047,2017-09-18T12:10:35.935Z,"Secure File Sharing, Storage, and Collaboration | Box",0,https://www.box.com/,21
7768,2017-09-18T12:57:36.265Z,Exit Adrenalin,0,http://10.100.130.20/ExitPage.aspx?status=NTB,47
9176,2017-09-18T10:03:30.764Z,ServiceNow,0,https://fox.service-now.com/nav_to.do?uri=%2Fincident.do%3Fsys_id%3D7d4fd3d5dbb0cb002e49fe8d0f9619ad%26sysparm_stack%3D%26sysparm_view%3D,3
9338,2017-09-18T10:03:27.490Z,ZOLOG,0,http://10.100.130.20/Attendance/okcancel.aspx?ecrtFid=zKtWoCsg%2bSeT88yeOV%2bDEISqC0FoPwQ3c%2f88VldhKNih7sKfOdMGwS4rd5A731RaGXmwDu4VBkF104H9Ge%2bKm72jzSKW5MmPDk%2fcUZwxUa4YVByAlUptbGvM192Y3IbR,2
9337,2017-09-18T10:03:03.209Z,ServiceNow,0,https://fox.service-now.com/navpage.do,1
9336,2017-09-18T10:03:02.172Z,Box | Simple online collaboration,0,https://foxgroup.account.box.com/login?redirect_url=%2Ffiles%2F1%2Ff%2F2374954827%2FSolutions_Support&logout=true,1
9335,2017-09-18T10:03:00.435Z,Sign in to your account,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dDZ1is-qfOu95fLoEGsQWGS4kRdyJ_RFo0Nm2qM8xexJp2pcBCj1jznwDphD_vJZF-liGXrJQCi4zkb6ZrF7_Ck_bAlVVx6-CF0DHfhGHONOq1I4ZHsN2GIseNAvCBE4sOuYYs1YKUb6dC5D3rhil5KfNOXWvcuzi-tRPE9AD7tZ6nZ_M6RX98Oj-RVO8Zt6R&nonce=636413257706084224.ZjZjYzc4ZDUtOWI5Ny00MzgwLWEzNmYtZjIyOWIzMDRmYzI5YzhkNzRhMTItN2JjMy00MDFmLTg3NmUtMjJkNTJkYjc1MDNh&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=7f98cd9b-71b8-437c-bd74-95568e2584d0&msafed=0,1
9315,2017-09-18T10:02:57.691Z,"Cricket scorecard - Sri Lanka vs India, 4th ODI, India tour of Sri Lanka, 2017 | Cricbuzz.com",0,http://www.cricbuzz.com/live-cricket-scorecard/18465/sl-vs-ind-4th-odi-india-tour-of-sri-lanka-2017,1
9037,2017-09-18T10:03:00.435Z,Sign in to your account,0,https://www.office.com/?auth=2,19
9036,2017-09-01T22:00:11.521Z,Sign in to your account,0,https://www.office.com/,10
9333,2017-09-01T22:00:10.591Z,Working...,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dsJKRaR_jbszLDE72nHqivWsOiS2TB-IRHqdc4vCFX2q9u1F89XBQxbuvHTrvSn4w1ilq3k0uEvcy1lGvBRGOVwpPtNE3kantmgMvH2ZKGIwX_ijNz07EssOTZEtsa7zHvYQdPMqvyAWceCOQBwu3Yw8CbZvDg1DiN-RGUnpKq9Bx5rtkqWHIuVONtfAsnfX8&nonce=636399000081812251.MTAyNDdlMGUtNDM2NC00ZjU2LTkwOTUtYTY5NDI3M2E4MjdiZWFlYzU4NzktMjIxMS00ODkzLTgwNGMtMDRkOTU1YTNkOGY1&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=5506311c-7832-4a9b-bc01-ac6a9e293c7c&msafed=0,1
9330,2017-09-01T21:08:27.767Z,Siatel - Google Search,0,https://www.google.co.in/search?q=Siatel&oq=Siatel&aqs=chrome..69i57j0l5.3463j0j4&sourceid=chrome&ie=UTF-8,3
9332,2017-09-01T21:08:16.253Z,SIATEL - Wikipedia,0,https://it.wikipedia.org/wiki/SIATEL,1
9331,2017-09-01T21:08:10.430Z,SIATEL TELECOMMUNICATIONS | LinkedIn,0,https://www.linkedin.com/company/siatel-45,1
1071,2017-09-18T10:03:02.172Z,Box | Simple online collaboration,0,https://foxgroup.app.box.com/files/1/f/2374954827/Solutions_Support,8
1070,2017-09-01T21:05:10.666Z,https://foxgroup.app.box.com/files/0/f/2374954827/Solutions_Support,0,https://foxgroup.app.box.com/files/0/f/2374954827/Solutions_Support,15
106,2017-09-18T12:14:04.253Z,https://foxgroup.app.box.com/folder/0,0,https://foxgroup.app.box.com/files/0/f/0,22
9329,2017-09-01T18:32:45.233Z,Kannazhaga Song Lyrics From 3,0,http://www.paadalvarigal.com/1401/kannazhaga-3-song-lyrics.html,1
9328,2017-09-01T18:32:32.194Z,kannazhaga lyrics - Google Search,0,https://www.google.co.in/search?q=kannazhaga+lyrics&oq=kannazhaga&aqs=chrome.2.69i57j0l5.5255j0j7&sourceid=chrome&ie=UTF-8,1
9326,2017-09-01T14:00:00.278Z,,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dd9Go5go2Hpn4v88rHFFaLne45M-M0PsJqwAwmQSuKociI1jeXEHCbp6PSkpknVFGbFat2rbRjZCW1UDPQ57gHjELjXjrx-zv1hoX2k-TJAd2FaD9vjAOjw8Ycb5b0FCgOnsCy7SLBTxxgq0o6z2bKJ-gXlj3o1Io64RQ534rS2zm_0KVyTAZ2VChs7vj5RVmYnuHOuNFdZn7ADmq_UvlVGgJymh2dSBDlTHZV5pcLQrXi3SVConguGVZMu4XcMwQHCJ4_OXOiI_q4u6BpWBc6O4WW4-Aqgr19wEffMlbqxbsMy8aelpnQIJEFJu7iaGJdhf3MupGNUPGmsDNg5pPbooBeeBoeBMQOmJFZ3li2BrRBSC6iuiwt-fZ5HThUv1D&nonce=636398712001828406.MTMyZGJjZmEtNmQ4ZC00ZDdjLWJhMTMtMmE4YjcwYzg2MTQ0ODA2ZGU2ZDAtZTUzOS00MTQyLTlmZTEtNzI0OTZhZmVjOTMy&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=5506311c-7832-4a9b-bc01-ac6a9e293c7c&prompt=none&login_hint=kaarthiks%40foxeg.com&msafed=0,1
7245,2017-09-01T13:59:58.328Z,Working...,0,https://login.microsoftonline.com/login.srf,6
9325,2017-09-01T13:59:52.621Z,Fox Group - Signing in...,0,https://fox.okta.com/app/office365/exk14nnn3mcuDyRqZ1d8/sso/wsfed/passive?mkt=en-GB&client-request-id=5506311c-7832-4a9b-bc01-ac6a9e293c7c&username=kaarthiks%40foxeg.com&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQIIAXWSO2_TUACF66SNWoRKxUIHhg4sIJJcX8d2HOgQx3k4rR8lfsQRUpTHdezEr9i3dWrxAxgrMVEkBsaKiQkhxA_oVFY2JiRGJkbSH8Bypk9HOvrOkzxZImuPKlSFHrFjrsiNGKpY4UhQHFUgU6RoiqEgIKc0oOL7d_YekgUdrt51vxIf5-8fP391RTxwMI6SWrmcpmkptG13gkqT0C9_JogbgrjMbaGg2OavcgmzbuKqFMnRDEezHGTY0sDUK4pmLGRtgmWhXrHOAbCgRR5rzkIR6ljWJHqgNSkrm1FSxjsylNds15OghKV5HVouADLszo9NcTUQTrCiNWkp00nZXDO-Dn_k7in1U-zA2whjN0N_cjt2GPvDKEzwZf4XoUQoEKeNMAjQBJduMRRgdzLCbhiocRihGLsoOUSM1Gaq02o0s0YpuZwKYHjqZWNWU_FSEeyhFfJAdUJw0nBWDUM3lzzTD0zg94Oo53c8PzOTZMGkHUc3sClMB4obVXtsR1T7PGu154rBzZquMBbE6LgNm7R8Zktde6CciZDq1tXWSa8KbAY1tHSRLSQMdK_hw36PFDxQPQKk1ZmRKCYFO5apJruqp9GYMmRVMDK1Z1BiX2p9yhfWTvwwuM7vrkcF7vQgikPb9dDNJvF78y7I17a3C3vE_sbBxt9N4sPWWvXLZ_vf375-Kr75KX4b7uxuXG-VGzyYH7Ug7SXlNGr5-gu7Yx7N1CXFy6qBQmuMZuVAjtJzLB0yNfKiQFwUCl92_neRfw2&popupui=,1
9324,2017-09-01T13:59:26.760Z,,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3de6MG68d8pgYaw1qdD0_ulzb7TPtqODf_YoB0Pho0QChxCVUWqB6XnW0mXnpSmHlmzWssk6wHhUVtWDdZOip8S7HIPXB7YGjOV9gEiDbDIpLG2E5NvfMJfZOvI23JAPFQS80f6eCTwkzkMt0UlCm2XS1Dl08K01YHg1er1DfrN3E7xAwpb3VNPDVzPSV3IXMF&nonce=636398319569579267.ZWU4OTVkNTctNDA4Yy00Y2Y1LThkODAtNTM5ZTE3Yzg3MzBhN2NkNTJlM2MtMjA2Yi00N2JjLWIxZDQtOTE5MzU1NWJlMmU2&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=5506311c-7832-4a9b-bc01-ac6a9e293c7c&msafed=0#,2
9323,2017-09-01T11:52:16.195Z,ZOLOG,0,http://10.100.130.20/Attendance/okcancel.aspx?ecrtFid=zKtWoCsg%2bSeT88yeOV%2bDEISqC0FoPwQ3c%2f88VldhKNih7sKfOdMGwS4rd5A731RaGXmwDu4VBkFQk842K4TbNzEtbR9n6SxEzBHJAVHJhrtyQwu4Ht1Xm%2fkSPK2Xkvu7,2
9322,2017-09-01T03:05:58.039Z,Sign in to your account,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3de6MG68d8pgYaw1qdD0_ulzb7TPtqODf_YoB0Pho0QChxCVUWqB6XnW0mXnpSmHlmzWssk6wHhUVtWDdZOip8S7HIPXB7YGjOV9gEiDbDIpLG2E5NvfMJfZOvI23JAPFQS80f6eCTwkzkMt0UlCm2XS1Dl08K01YHg1er1DfrN3E7xAwpb3VNPDVzPSV3IXMF&nonce=636398319569579267.ZWU4OTVkNTctNDA4Yy00Y2Y1LThkODAtNTM5ZTE3Yzg3MzBhN2NkNTJlM2MtMjA2Yi00N2JjLWIxZDQtOTE5MzU1NWJlMmU2&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=5506311c-7832-4a9b-bc01-ac6a9e293c7c&msafed=0,1
9300,2017-09-01T01:14:00.970Z,login.microsoftonline.com,0,https://login.microsoftonline.com/login.srf?wa=wsignoutcleanup1.0&wreply=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2foauth2%2flogoutredirect&id=501148,2
7292,2017-09-01T22:00:25.869Z,Fox Group - Signing out...,0,https://fox.okta.com/app/office365/exk14nnn3mcuDyRqZ1d8/sso/wsfed/signout?wa=wsignout1.0&wreply=https%3a%2f%2flogin.microsoftonline.com%2flogin.srf%3fwa%3dwsignoutcleanup1.0%26wreply%3dhttps%253a%252f%252flogin.microsoftonline.com%252fcommon%252foauth2%252flogoutredirect%26id%3d501148,6
8744,2017-09-01T22:00:25.869Z,Sign out,0,https://login.microsoftonline.com/common/oauth2/logout,9
9307,2017-09-01T01:13:50.415Z,Outlook,0,https://outlook.office.com/owa/?realm=foxeg.com&exsvurl=1&ll-cc=2057&modurl=0&authRedirect=true,5
9306,2017-08-31T19:10:25.246Z,Outlook,0,https://outlook.office.com/owa/?realm=foxeg.com&exsvurl=1&ll-cc=2057&modurl=0,3
9309,2017-08-31T19:10:19.461Z,Outlook,0,https://outlook.office.com/owa/?realm=foxeg.com#exsvurl=1&ll-cc=2057&modurl=0&authRedirect=true,2
9320,2017-08-31T19:10:16.659Z,Fox Group - Signing in...,0,https://fox.okta.com/app/office365/exk14nnn3mcuDyRqZ1d8/sso/wsfed/passive?client-request-id=f53c62b3-a7bd-4d49-948e-fb69e2e41d78&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQIIAY2Rv4vTUADH-5pe7IngoYuL6OAkpnmvSZu06JCkpu21vSTWXno33NEm76WpTV8uP67t_RFyg9MtgotQnBRBBHE_HG52FCdHQRBcbHFx0-_w5Qvf4Qvfz10GFVD1DvyjIrd2DhKCOAev01-Krl3eejO8_-PDy2bn2dNf_pevN-dnYJPQOfYKDg2W4NYoScK4yvM0TSaUPilQQnwHr0uezgb8OwAuAFhmpbJQFioyFEQkyGUkiEKp4CJp4LolkZNkR-JEhDE3IKLEQdlxyjIsYeKgz9mrhpImo-LaaOSf4O_Z1X4UHIY0Ts6YJdD3YqnmNUe6oqoSbDfa8bjvTUYlxa4oDU9G3r428zlpPrdbQVC3aBNbstEr0kBrG62jNO37XjIZut2BbdvbOuos7HFq1vx0u9sy7cdxajZraBYo9S52pX4lFqIIG7HbtYpiw1R3wwmuLwjspVakWsZDTdIMfX_IjYkqJiNSgyfH40hrHFuHsmItmf86_TXDrt4L6PScYWmIp757kQPfclcgU83n2S1wI3M78zMHXmys4Lx91fl0_d5H4_kl0nQP8pnzDV5T4bilF0uTmJ-FetB7RBp2yzOPBHXH3MV0b4g9froTzhZJ5wGsolMWnLLs-81_gfwN0,1
9318,2017-08-31T19:05:51.630Z,Working...,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&response_mode=form_post&response_type=code+id_token&scope=openid+profile&state=OpenIdConnect.AuthenticationProperties%3dP7jO4E-z0Jyd8ujAw5F20ubLDTsDzPu4j8wf55EtAc4awOr9MMNml0CT-gpigXA8joZn1osq7JdChr-Cfli0IWuoEN4s1PjFQ0BWdIq3IEigcFNjCLRms-M2ktmE_ihLfX7t570VrFkH5tj3TTLWgOUbmCbwfKNv_vLjLNyedmJ0JpjPTavUqVMN3ofY00Md&nonce=636398031498988562.ZTUxM2Q1MDctNTQ5NS00YTY2LWEyYTEtNTAyYTE4Y2RlZDU4NWFmNzFjOTYtMmMxNi00OWU1LWExN2MtYzNlYjhiMmNiMjlm&redirect_uri=https%3a%2f%2fwww.office.com%2f&ui_locales=en-GB&mkt=en-GB&client-request-id=0decff9b-0aab-43ab-9031-288273d3e522&msafed=0,1
9316,2017-08-31T12:26:55.119Z,EMP01_D_PAYSLIP_CURRENT_YTD,0,file:///C:/Users/ksenthil/Downloads/IN0718%20(2).pdf,1
9314,2017-08-31T11:07:00.095Z,Live Cricket Score | Scorecard | Live Commentary | Cricbuzz.com,0,http://www.cricbuzz.com/cricket-match/live-scores?gclid=Cj0KCQjw557NBRC9ARIsAHJvVVMCp7rVTBTuuyELisUMu87gu_8ctANHJXGp8LfSguIf06vC9ANnbecaAmK_EALw_wcB,1
9310,2017-08-31T11:06:57.327Z,india vs srilanka - Google Search,0,https://www.google.co.in/search?q=india+vs+srilanka&oq=India+vs+Srilanka&aqs=chrome.0.0l6.4375j0j9&sourceid=chrome&ie=UTF-8,2
9311,2017-08-31T11:06:56.945Z,Cricbuzz (@cricbuzz) on Twitter,0,https://twitter.com/cricbuzz?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,3
9308,2017-08-31T11:06:33.031Z,Working...,0,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&client-request-id=189843aa-1968-4881-a245-fadcdc0bb5d7&protectedtoken=true&domain_hint=foxeg.com&nonce=636397743920495935.6690d70b-e28a-4100-be26-6dae157015d7&state=FYtLDsIgFACp3oUd7QMKryyIKy_gDSg8PwmEBFvt8cXFzGKSGRhj586pM0AXQ6utdoizdgpmZ5w2o7UOEsIqSC1BzBJArKSssCmQNAjSJBz6e53qN0yXRiEXf68HPcZYC6fj_dlb9pLnLGL0CgzyUtO_AQ_79rxRejWKm9_aTj8,1
